271007,A2,2111,201910,202403,訪問型独自サービスⅠ日割,39,2,31,1,3,0,90,0,2,2,2,,,,,,1,20191001
271007,A2,2111,202404,999999,訪問型独自サービス１１日割,39,2,31,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,2113,201704,201903,訪問型独自サービスⅠ日割・初任,27,2,31,1,3,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,2114,201704,201909,訪問型独自サービスⅠ日割・同一,34,2,31,1,3,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,2114,201910,202103,訪問型独自サービスⅠ日割・同一,35,2,31,1,3,0,90,0,2,2,2,,,,,,1,20191001
271007,A2,2115,201704,201903,訪問型独自サービスⅠ日割・初任・同一,24,2,31,1,3,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,2121,201704,202403,訪問型独自サービスⅠ／２日割,29,2,31,1,3,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,2121,202404,999999,訪問型独自サービス／２１１日割,29,2,31,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,2124,201704,202103,訪問型独自サービスⅠ／２日割・同一,26,2,31,1,3,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,2211,201704,202403,訪問型独自サービスⅡ日割,77,2,31,1,3,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,2211,202404,999999,訪問型独自サービス１２日割,77,2,31,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,2213,201704,201903,訪問型独自サービスⅡ日割・初任,54,2,31,1,3,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,2214,201704,202103,訪問型独自サービスⅡ日割・同一,69,2,31,1,3,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,2215,201704,201903,訪問型独自サービスⅡ日割・初任・同一,49,2,31,1,3,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,2221,201704,202403,訪問型独自サービスⅡ／２日割,58,2,31,1,3,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,2221,202404,999999,訪問型独自サービス／２１２日割,58,2,31,1,3,0,90,0,2,2,2,,,,,,1,20240401
271007,A2,2224,201704,202103,訪問型独自サービスⅡ／２日割・同一,52,2,31,1,3,0,90,0,2,2,2,,,,,,1,20170401
271007,A2,2321,201704,202103,訪問型独自サービスⅢ日割,122,2,31,1,3,0,90,0,2,1,2,,,,,,1,20170401
